Date,Close,High,Low,Open,Volume,n-transactions,MKTCP,HRATE,DIFF,AVBLS
5/21/2018,8418.990234,8557.519531,8365.120117,8522.330078,5154990080,202647,1.45E+11,32340950.66,4.14E+12,0.755369968
5/22/2018,8041.779785,8423.25,8004.580078,8419.870117,5137010176,203337,1.37E+11,31104990.76,4.14E+12,0.697712556
5/23/2018,7557.819824,8054.660156,7507.879883,8037.080078,6491120128,223196,1.29E+11,33370917.24,4.14E+12,0.748044364
5/24/2018,7587.339844,7738.600098,7331.140137,7561.120117,6049220096,206825,1.29E+11,30616246.32,4.22E+12,0.726173154
5/25/2018,7480.140137,7659.140137,7392.649902,7592.299805,4867829760,196181,1.27E+11,37681533.93,4.31E+12,0.62506196
5/26/2018,7355.879883,7595.160156,7349.120117,7486.47998,4051539968,158783,1.29E+11,34684139.19,4.31E+12,0.488469383
5/27/2018,7368.220215,7381.740234,7270.959961,7362.080078,4056519936,144304,1.26E+11,35112338.44,4.31E+12,0.448727189
5/28/2018,7135.990234,7419.049805,7100.890137,7371.310059,5040600064,189063,1.22E+11,33399541.44,4.31E+12,0.710101115
5/29/2018,7472.589844,7526.419922,7090.680176,7129.459961,5662660096,204769,1.27E+11,29759847.82,4.31E+12,0.832153324
5/30/2018,7406.52002,7573.77002,7313.600098,7469.72998,4922540032,204077,1.26E+11,37253334.68,4.31E+12,0.62599008
5/31/2018,7494.169922,7608.899902,7361.129883,7406.149902,5127130112,209526,1.28E+11,36396936.18,4.31E+12,0.706883535
6/1/2018,7541.450195,7604.72998,7407.339844,7500.700195,4921460224,205481,1.29E+11,35540537.68,4.31E+12,0.721915084
6/2/2018,7643.450195,7695.830078,7497.259766,7536.720215,4939299840,174497,1.31E+11,32543142.94,4.31E+12,0.622946711
6/3/2018,7720.25,7754.890137,7613.040039,7632.089844,4851760128,163443,1.31E+11,34898238.81,4.31E+12,0.77128435
6/4/2018,7514.470215,7753.819824,7474.040039,7722.529785,4993169920,209916,1.31E+11,39180231.3,4.31E+12,1.055892372
6/5/2018,7633.759766,7643.22998,7397,7500.899902,4961739776,212901,1.30E+11,42980660.1,4.42E+12,0.848479486
6/6/2018,7653.97998,7680.430176,7502.009766,7625.970215,4692259840,206417,1.29E+11,36103754.49,4.94E+12,0.991682973
6/7/2018,7678.240234,7741.27002,7650.819824,7650.819824,4485799936,207627,1.31E+11,35121339.4,4.94E+12,1.08251349
6/8/2018,7624.919922,7698.189941,7558.399902,7685.140137,4227579904,200379,1.30E+11,35612546.94,4.94E+12,0.89716309
6/9/2018,7531.97998,7683.580078,7531.97998,7632.52002,3845220096,171306,1.30E+11,35121339.4,4.94E+12,0.630925119
6/10/2018,6786.02002,7499.549805,6709.069824,7499.549805,5804839936,179809,1.16E+11,31191679.05,4.94E+12,0.759267441
6/11/2018,6906.919922,6910.180176,6706.629883,6799.290039,4745269760,213196,1.17E+11,34384528.08,4.94E+12,0.793075614
6/12/2018,6582.359863,6907.959961,6542.080078,6905.819824,4654380032,214595,1.11E+11,35612546.94,4.94E+12,1.04493149
6/13/2018,6349.899902,6631.660156,6285.629883,6596.879883,5052349952,211829,1.08E+11,35121339.4,4.94E+12,0.913050266
6/14/2018,6675.350098,6707.140137,6334.459961,6342.75,5138710016,210029,1.14E+11,37577377.12,4.94E+12,0.743882065
6/15/2018,6456.580078,6681.080078,6433.870117,6674.080078,3955389952,205861,1.10E+11,37577377.12,4.94E+12,0.801346516
6/16/2018,6550.160156,6592.490234,6402.290039,6455.450195,3194170112,159090,1.11E+11,40770226.16,4.94E+12,0.473838946
6/17/2018,6499.27002,6589.109863,6499.27002,6545.529785,3104019968,144908,1.11E+11,38559792.21,4.94E+12,0.490980268
6/18/2018,6734.819824,6781.140137,6446.680176,6510.069824,4039200000,196305,1.14E+11,40279018.61,4.94E+12,0.648707695
6/19/2018,6769.939941,6822.5,6709.919922,6742.390137,4057029888,191805,1.15E+11,39122596.14,5.02E+12,0.908624084
6/20/2018,6776.549805,6821.560059,6611.879883,6770.759766,3888640000,198889,1.13E+11,39122596.14,5.08E+12,1.078000258
6/21/2018,6729.740234,6810.939941,6715.169922,6780.089844,3529129984,198113,1.15E+11,42908653.83,5.08E+12,0.616743429
6/22/2018,6083.689941,6747.080078,6006.600098,6737.879883,5079810048,204144,1.15E+11,38112980.76,5.08E+12,0.795271689
6/23/2018,6162.47998,6224.819824,6071.810059,6090.100098,3431360000,163295,1.04E+11,40384615.37,5.08E+12,0.534422669
